date,largecap,smallcap,rise,oscillation,decline,growth,value,ratebond,creditbond,convertiblebond,money,SP500.SPI,SPGSGCTR.SPI,HSCI.HI
2007-12-28,0.0321761219306,0.042780077782,0.0381778818228,0.0350513447433,0.0377363424776,0.045610301826,0.0363190812333,,,,,,,
2008-01-04,0.018107241405,0.0552454282964,0.0137499576142,0.0164408413175,0.0223023033113,0.013108670278,0.0167290181407,,,,,,,
2008-01-11,0.0360245535387,0.0292890368479,0.0466609803823,0.0334281517839,0.0251435896172,0.0286402174234,0.0329422382671,,,,,,,
2008-01-18,-0.0339941740434,-0.0101904055117,-0.022290398351,-0.0427993163623,-0.024286435665,-0.0246693757987,-0.0411331787479,,,,,,,
2008-01-25,-0.0330678923793,-0.0230301809514,-0.0237301431653,-0.0369319249709,-0.0221061192301,-0.00213477025455,-0.0232012056216,,,,,,,
2008-02-01,-0.0560593444857,-0.0872364065381,-0.0697569304942,-0.067719209227,-0.0781754032258,-0.0757325385818,-0.0728355638477,,,,,,,
2008-02-05,0.0437355658199,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2008-02-08,0.0,0.0586293874785,0.0498839280894,0.0504490171862,0.0482803871179,0.0481921941097,0.0499593668976,,,,,,,
2008-02-15,-0.0127690960218,0.00444528740265,-0.0122898133388,-0.0190311073912,-0.0121009805967,-0.0177266081871,-0.00692908742444,,,,,,,
2008-02-22,-0.0187554476404,0.0173130030448,-0.00359225322782,-0.0317718278958,-0.0154171066526,-0.00906976744186,-0.0093898456057,,,,,,,
2008-02-29,-0.00962834890472,-0.00158930870872,-0.0128185032308,-0.00929461625614,-0.0211550836551,-0.00940311351013,-0.00580720092915,,,,,,,
2008-03-07,-0.0107630213338,0.000662297824874,-0.00497521215222,-0.016984688367,-0.0030952967924,-0.0052595002685,-0.00663249924631,,,,,,,
2008-03-14,-0.0619616605142,-0.0652105758177,-0.0581747903332,-0.0810048042743,-0.0742704841457,-0.0790714659977,-0.0736342943854,,,,,,,
2008-03-21,-0.00885444534581,-0.0148189553444,-0.0248503332204,-0.016292753827,-0.00946840402481,-0.0236892467371,-0.0185511282198,,,,,,,
2008-03-28,-0.00987392031206,-0.0207913052249,-0.0167574037608,-0.0204470711596,-0.00871988493348,-0.0218976813181,-0.010556621881,,,,,,,
2008-04-03,-0.0240779499446,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2008-04-04,0.0,-0.10215932941,-0.0614569016297,-0.0453240560529,-0.0468546900033,-0.050390885948,-0.0632564416143,,,,,,,
2008-04-11,0.0122909457901,0.0565618322362,0.0453765690377,0.0256619352208,0.0346325838064,0.031732451137,0.0397064781884,,,,,,,
2008-04-18,-0.0736336122485,-0.118333717916,-0.0935980307791,-0.0884516000795,-0.0844496214327,-0.0904266101539,-0.0763801688677,,,,,,,
2008-04-25,0.0981473651843,0.0855053498576,0.0924225028703,0.100741386829,0.088321949913,0.100449775112,0.080633819324,,,,,,,
2008-04-30,0.0245532979822,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2008-05-02,0.0,0.0227630515253,0.0259307166822,0.0301109350238,0.0390697102073,0.030930112674,0.0272873194222,,,,,,,
2008-05-09,-0.0141090461875,0.00944338131292,0.0100273832273,-0.00918269230769,0.0287186167693,0.00569683548825,0.00603885135135,,,,,,,
2008-05-16,0.0106032780069,0.0120612679442,0.00772381509655,0.0188267261876,0.00385655902838,0.0194974695907,0.0102002266717,,,,,,,
2008-05-23,-0.0426538659352,-0.0429465340084,-0.0295745751558,-0.0493403819593,-0.0315940366972,-0.0451291519342,-0.0380619961772,,,,,,,
